type,resources,fc,ds,ead,first_cpt,base_cost,zipcode,sc,index
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.17,91030,LAX5,r3597
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,91101,LAX5,r3598
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,91103,LAX5,r3599
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.19,91104,LAX5,r3600
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.19,91105,LAX5,r3601
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,91106,LAX5,r3602
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.17,91107,LAX5,r3603
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.16,91108,LAX5,r3604
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.25,91201,LAX5,r3605
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.24,91202,LAX5,r3606
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.23,91203,LAX5,r3607
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,91204,LAX5,r3608
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,91205,LAX5,r3609
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,91206,LAX5,r3610
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.23,91207,LAX5,r3611
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.24,91208,LAX5,r3612
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.21,91210,LAX5,r3613
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.31,91423,LAX5,r3614
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.27,91501,LAX5,r3615
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.26,91502,LAX5,r3616
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.28,91505,LAX5,r3617
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.27,91506,LAX5,r3618
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.29,91601,LAX5,r3619
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.28,91602,LAX5,r3620
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.29,91604,LAX5,r3621
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.32,91605,LAX5,r3622
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.3,91606,LAX5,r3623
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.3,91607,LAX5,r3624
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91702,LAX5,r3625
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.11,91706,LAX5,r3626
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.12,91722,LAX5,r3627
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.12,91723,LAX5,r3628
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.11,91731,LAX5,r3629
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.11,91732,LAX5,r3630
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.1,91733,LAX5,r3631
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.16,91741,LAX5,r3632
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.09,91746,LAX5,r3633
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.13,91754,LAX5,r3634
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.13,91755,LAX5,r3635
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.12,91770,LAX5,r3636
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91775,LAX5,r3637
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.14,91776,LAX5,r3638
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.13,91780,LAX5,r3639
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.1,91790,LAX5,r3640
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91801,LAX5,r3641
ddu,"['j45', 'j51', 'j52']",PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91803,LAX5,r3642
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,90012,LAX5,r3643
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,90013,LAX5,r3644
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,90014,LAX5,r3645
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.19,90017,LAX5,r3646
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.13,90022,LAX5,r3647
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,90026,LAX5,r3648
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.23,90027,LAX5,r3649
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.24,90028,LAX5,r3650
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,90029,LAX5,r3651
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,90031,LAX5,r3652
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.16,90032,LAX5,r3653
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.17,90033,LAX5,r3654
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.21,90039,LAX5,r3655
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,90041,LAX5,r3656
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.19,90042,LAX5,r3657
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,90057,LAX5,r3658
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,90063,LAX5,r3659
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,90065,LAX5,r3660
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.25,90068,LAX5,r3661
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.07,90601,LAX5,r3662
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.05,90602,LAX5,r3663
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.02,90603,LAX5,r3664
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.03,90604,LAX5,r3665
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.04,90605,LAX5,r3666
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.11,90640,LAX5,r3667
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.21,91001,LAX5,r3668
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91006,LAX5,r3669
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91007,LAX5,r3670
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.16,91008,LAX5,r3671
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91010,LAX5,r3672
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.24,91011,LAX5,r3673
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91016,LAX5,r3674
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.25,91020,LAX5,r3675
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.17,91024,LAX5,r3676
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.17,91030,LAX5,r3677
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,91101,LAX5,r3678
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,91103,LAX5,r3679
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.19,91104,LAX5,r3680
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.19,91105,LAX5,r3681
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,91106,LAX5,r3682
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.17,91107,LAX5,r3683
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.16,91108,LAX5,r3684
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.25,91201,LAX5,r3685
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.24,91202,LAX5,r3686
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.23,91203,LAX5,r3687
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,91204,LAX5,r3688
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,91205,LAX5,r3689
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,91206,LAX5,r3690
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.23,91207,LAX5,r3691
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.24,91208,LAX5,r3692
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.21,91210,LAX5,r3693
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.31,91423,LAX5,r3694
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.27,91501,LAX5,r3695
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.26,91502,LAX5,r3696
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.28,91505,LAX5,r3697
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.27,91506,LAX5,r3698
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.29,91601,LAX5,r3699
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.28,91602,LAX5,r3700
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.29,91604,LAX5,r3701
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.32,91605,LAX5,r3702
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.3,91606,LAX5,r3703
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.3,91607,LAX5,r3704
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91702,LAX5,r3705
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.11,91706,LAX5,r3706
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.12,91722,LAX5,r3707
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.12,91723,LAX5,r3708
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.11,91731,LAX5,r3709
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.11,91732,LAX5,r3710
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.1,91733,LAX5,r3711
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.16,91741,LAX5,r3712
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.09,91746,LAX5,r3713
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.13,91754,LAX5,r3714
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.13,91755,LAX5,r3715
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.12,91770,LAX5,r3716
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91775,LAX5,r3717
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.14,91776,LAX5,r3718
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.13,91780,LAX5,r3719
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.1,91790,LAX5,r3720
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91801,LAX5,r3721
ddu,"['j46', 'j51', 'j52']",SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91803,LAX5,r3722
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,90012,LAX5,r3723
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,90013,LAX5,r3724
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,90014,LAX5,r3725
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.19,90017,LAX5,r3726
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.13,90022,LAX5,r3727
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,90026,LAX5,r3728
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.23,90027,LAX5,r3729
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.24,90028,LAX5,r3730
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,90029,LAX5,r3731
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,90031,LAX5,r3732
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.16,90032,LAX5,r3733
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.17,90033,LAX5,r3734
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.21,90039,LAX5,r3735
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,90041,LAX5,r3736
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.19,90042,LAX5,r3737
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,90057,LAX5,r3738
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,90063,LAX5,r3739
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,90065,LAX5,r3740
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.25,90068,LAX5,r3741
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.07,90601,LAX5,r3742
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.05,90602,LAX5,r3743
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.02,90603,LAX5,r3744
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.03,90604,LAX5,r3745
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.04,90605,LAX5,r3746
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.11,90640,LAX5,r3747
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.21,91001,LAX5,r3748
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91006,LAX5,r3749
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91007,LAX5,r3750
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.16,91008,LAX5,r3751
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91010,LAX5,r3752
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.24,91011,LAX5,r3753
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91016,LAX5,r3754
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.25,91020,LAX5,r3755
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.17,91024,LAX5,r3756
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.17,91030,LAX5,r3757
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,91101,LAX5,r3758
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.2,91103,LAX5,r3759
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.19,91104,LAX5,r3760
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.19,91105,LAX5,r3761
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.18,91106,LAX5,r3762
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.17,91107,LAX5,r3763
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.16,91108,LAX5,r3764
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.25,91201,LAX5,r3765
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.24,91202,LAX5,r3766
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.23,91203,LAX5,r3767
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,91204,LAX5,r3768
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,91205,LAX5,r3769
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.22,91206,LAX5,r3770
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.23,91207,LAX5,r3771
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.24,91208,LAX5,r3772
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.21,91210,LAX5,r3773
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.31,91423,LAX5,r3774
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.27,91501,LAX5,r3775
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.26,91502,LAX5,r3776
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.28,91505,LAX5,r3777
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.27,91506,LAX5,r3778
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.29,91601,LAX5,r3779
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.28,91602,LAX5,r3780
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.29,91604,LAX5,r3781
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.32,91605,LAX5,r3782
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.3,91606,LAX5,r3783
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.3,91607,LAX5,r3784
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.15,91702,LAX5,r3785
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.11,91706,LAX5,r3786
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.12,91722,LAX5,r3787
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.12,91723,LAX5,r3788
ddu,"['j41', 'j51', 'j52']",OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.11,91731,LAX5,r3789
